Name	Description	p22074.s001	p22074.s002	p22074.s003	p22074.s004	p22074.s005	p22074.s006	p22074.s007	p22074.s008	p22074.s009	p22074.s010	p22074.s011	p22074.s012
Bbs4	na	6.294090098125439	6.188447921179628	6.266035842602195	6.042038319886125	5.8180140592799745	6.038043885842108	6.091271093403784	6.103939317760126	5.981031263442035	6.206586485521822	6.442056063553316	6.407945873872304
Arih1	na	11.231018438737067	11.197337954890937	11.08613281014512	11.464741506278779	11.536977539802223	11.372538418690262	11.345701624765583	11.339010372728161	11.33909763141461	11.244134374253827	11.210422642660658	11.344124818177322
Rps11	na	4.412994663536651	4.359701393489385	4.682390149186042	4.705470948705267	4.40777222045993	4.410739739340785	4.453586593085378	4.261836206946817	4.3051931476597485	4.253233492590273	4.1616025714806	4.389781420773499
Tmem202	na	1.6966699934917187	1.6894594199875532	1.7274865571527922	1.7056608445154469	1.674874921714545	1.730566589528726	1.6339002764411361	1.7696709790261145	1.7342885676078097	1.73990911422569	1.6964282479422397	1.6576771691743009
Hexa	na	11.84499262198874	11.863370384247476	11.875550649017624	11.994384613104636	12.049218379089114	11.954615353213521	11.939556325642943	11.966308825317869	11.922198847428135	11.85266950351171	11.937912759073038	11.848855474735267
Parp6	na	9.095616144347709	9.01095742611641	8.839960915544777	8.997382927186514	9.032221124808782	9.059524044318106	8.886154798017161	8.803060520331224	8.885880598645345	8.95033851767367	8.852547741532092	8.809668414536107
Pkm	na	13.707784704755735	13.467693611434592	13.591340737746801	13.922043906847819	13.915866432996687	14.152938122123514	13.052826416409815	13.119602831442034	13.145424797612037	13.233350918394713	13.365689609125901	13.22763579510801
Gm49759	na	9.061950514479678	8.687202809831415	8.674935217522348	9.439178332170206	9.52717629903637	9.457845318713042	8.679224260033267	8.665503157170562	8.76268726924405	8.65402951478319	8.677973222200595	8.49674670486152
Senp8	na	4.384619291208654	4.3801529909570425	4.508987609986417	4.311009934525557	4.1798485214100864	4.3004170284714105	4.128416219539031	4.225081524356434	4.255338490114074	4.306793102554291	4.268311662922481	4.292412820021581
Myo9a	na	6.100897221557057	5.8638768470056375	5.871881652860502	6.612875252707058	6.442624412707851	6.369107553013622	6.345955469715828	6.109777435282443	6.215526617421262	6.268112804700686	6.173428035887324	6.435245241328919
Lrrc49	na	1.4044411867251168	1.439589990239106	1.4595895482196102	1.4564316844059497	1.4371359010856342	1.5164507438749937	1.4383766956781332	1.4551520538224754	1.5205968986678273	1.4936931767425672	1.4804444080714898	1.4457175803476265
Uaca	na	7.249691798142028	7.6712307376052555	7.282736506873249	7.343326297360821	7.531322380257633	7.390230587373827	7.377500343895618	7.317116631087111	7.638680958814019	7.59834511093991	7.561151450821047	7.460467048088338
Gm5122	na	0.4057137518693409	0.3807374832088001	0.42536627560763557	0.5222385852987753	0.4511063806896315	0.40441713416439545	0.3804466304168779	0.4014276032085445	0.3819341329613359	0.3981021641664704	0.3986613376012623	0.4297132820270785
Gm33699	na	3.867267260665769	3.724044254484116	4.17592708156992	3.877005792604798	4.0655018515030505	4.058474318268265	3.783964752661145	3.7806513158760255	3.7623896134622354	3.7527905041529213	3.7719223484360556	3.8552059013321163
